certificationID,employeeID,typeID
BDGE5856658,,
BDGE6723218,,
BDGE9642923,,
BDGE2562796,,
BDGE5236376,,
BDGE1321318,,
BDGE2547431,,
BDGE6568169,,
BDGE7453541,,
BDGE7533658,,
BDGE1386811,,
BDGE7192444,,
BDGE5872479,,
BDGE5576134,,
BDGE6131485,,
BDGE3954975,,
BDGE6719746,,
BDGE2649798,,
BDGE8848386,,
BDGE7188936,,
BDGE9734759,,
BDGE2635996,,
BDGE9289351,,
BDGE9816596,,
BDGE4438912,,
BDGE6861638,,
BDGE8273565,,
BDGE7639312,,
BDGE3484336,,
BDGE9394925,,
BDGE9457324,,
BDGE7644967,,
BDGE7583861,,
BDGE7452271,,
BDGE2461623,,
BDGE7463831,,
BDGE8341389,,
BDGE9929217,,
BDGE8413586,,
BDGE9378456,,
BDGE8269644,,
BDGE3357344,,
BDGE6514242,,
BDGE7345887,,
BDGE1448454,,
BDGE2554289,,
BDGE5968232,,
BDGE9328645,,
BDGE9628717,,
BDGE5431794,,
BDGE9634481,,
BDGE8992125,,
BDGE5849736,,
BDGE9857759,,
BDGE1643511,,
BDGE4156955,,
BDGE9344445,,
BDGE7999257,,
BDGE6798765,,
BDGE1389184,,
BDGE6688532,,
BDGE9199447,,
BDGE4116883,,
BDGE3314974,,
BDGE7619318,,
BDGE3683687,,
BDGE3197325,,
BDGE9985174,,
BDGE1268588,,
BDGE6741662,,
BDGE9818455,,
BDGE7539966,,
BDGE7977323,,
BDGE1448269,,
BDGE7173734,,
BDGE1391946,,
BDGE5642584,,
BDGE1335428,,
BDGE6591285,,
BDGE6551598,,
BDGE9856699,,
BDGE3536123,,
BDGE9399977,,
BDGE1786991,,
BDGE2393961,,
BDGE8131564,,
BDGE6219116,,
BDGE9565567,,
BDGE4655662,,
BDGE4152692,,
BDGE2477394,,
BDGE4223391,,
BDGE1651115,,
BDGE1289253,,
BDGE5296286,,
BDGE2414534,,
BDGE2965786,,
BDGE1629594,,
BDGE9596733,,
BDGE1588244,,
BDGE2815558,,
BDGE8493541,,
BDGE8139518,,
BDGE3213361,,
BDGE8274731,,
BDGE2745973,,
BDGE4885994,,
BDGE8715714,,
BDGE3486577,,
BDGE8613616,,
BDGE1599667,,
BDGE6612276,,
BDGE9216766,,
BDGE4526187,,
BDGE3499458,,
BDGE3667347,,
BDGE6478119,,
BDGE3745533,,
BDGE1219939,,
BDGE4615659,,
BDGE4826225,,
BDGE8246237,,
BDGE1884953,,
BDGE3523914,,
BDGE4238543,,
BDGE1292444,,
BDGE3284262,,
BDGE4642537,,
BDGE4789922,,
BDGE5526569,,
BDGE8716824,,
BDGE2848749,,
BDGE6557459,,
BDGE1767388,,
BDGE4332756,,
BDGE6349616,,
BDGE2494528,,
BDGE4915675,,
BDGE2778899,,
BDGE4274416,,
BDGE8399755,,
BDGE3444449,,
BDGE7213423,,
BDGE5157597,,
BDGE6759268,,
BDGE3473167,,
BDGE2572727,,
BDGE2985766,,
BDGE2592677,,
BDGE2829333,,
BDGE5716759,,
BDGE8679837,,
BDGE2216299,,
BDGE4995324,,
BDGE4916849,,
BDGE8158292,,
BDGE8487176,,
BDGE7952295,,
BDGE3411555,,
BDGE8589944,,
BDGE6958599,,
BDGE1592421,,
BDGE6731325,,
BDGE8178713,,
BDGE8286236,,
BDGE6197876,,
BDGE6787259,,
BDGE3478349,,
BDGE3952735,,
BDGE4893544,,
BDGE1931367,,
BDGE8437132,,
BDGE4664192,,
BDGE6938579,,
BDGE3193839,,
BDGE4285998,,
BDGE6886262,,
BDGE5942818,,
BDGE1611589,,
BDGE1819444,,
BDGE1253888,,
BDGE6976959,,
BDGE6916839,,
BDGE2779669,,
BDGE9113173,,
BDGE1438612,,
BDGE4885525,,
BDGE6185552,,
BDGE1417447,,
BDGE7934398,,
BDGE3556253,,
BDGE2827196,,
BDGE6341754,,
BDGE4321212,,
BDGE9576689,,
BDGE2262751,,
BDGE6227718,,
BDGE9265329,,
BDGE5836183,,
BDGE6377138,,
BDGE4156856,,
BDGE7153227,,
BDGE2451925,,
BDGE1498676,,
BDGE8186274,,
BDGE6511189,,
BDGE3281737,,
BDGE1263195,,
BDGE5841678,,
BDGE4373165,,
BDGE7728866,,
BDGE7339445,,
BDGE8219363,,
BDGE6653455,,
BDGE4747576,,
BDGE4615363,,
BDGE7339977,,
BDGE1417827,,
BDGE6218653,,
BDGE9435938,,
BDGE7429351,,
BDGE7653486,,
BDGE4527795,,
BDGE1923728,,
BDGE2231589,,
BDGE3981951,,
BDGE3677123,,
BDGE1966131,,
BDGE8158283,,
BDGE1443496,,
BDGE1538426,,
BDGE2959946,,
BDGE6598334,,
BDGE1778237,,
BDGE4912984,,
BDGE1316852,,
BDGE6661966,,
BDGE9196632,,
BDGE4596356,,
BDGE6275222,,
BDGE3424527,,
BDGE4925617,,
BDGE7551732,,
BDGE7391148,,
BDGE8187393,,
BDGE5728284,,
BDGE6927561,,
BDGE3816783,,
BDGE4731764,,
BDGE9956239,,
BDGE8846641,,
BDGE9187876,,
BDGE3283295,,
BDGE8934475,,
BDGE6515969,,
BDGE4882174,,
BDGE1338489,,
BDGE4955298,,
BDGE4624876,,
BDGE2493485,,
BDGE2898996,,
BDGE9886886,,
BDGE5243642,,
BDGE2473224,,
BDGE7865654,,
BDGE3856674,,
BDGE5827592,,
BDGE6775336,,
BDGE4683159,,
BDGE7511745,,
BDGE3792738,,
BDGE2328561,,
BDGE2431514,,
BDGE8425862,,
BDGE6978926,,
BDGE1723431,,
BDGE6528853,,
BDGE4459467,,
BDGE7676212,,
BDGE5832948,,
BDGE3334232,,
BDGE8755913,,
BDGE5943762,,
BDGE1525474,,
BDGE8917869,,
BDGE1278658,,
BDGE3984676,,
BDGE4367397,,
BDGE8129439,,
BDGE6946837,,
BDGE9559462,,
BDGE1613124,,
BDGE4947243,,
BDGE6715333,,
BDGE4199382,,
BDGE6591757,,
BDGE8633831,,
BDGE4886532,,
BDGE6996118,,
BDGE3287526,,
BDGE8912167,,
BDGE6994986,,
BDGE5551138,,
BDGE4929438,,
BDGE6186996,,
BDGE9919719,,
BDGE2324944,,
BDGE8144455,,
BDGE2794257,,
BDGE8347113,,
BDGE2488226,,
BDGE7695385,,
BDGE4281756,,
BDGE3243794,,
BDGE5532176,,
BDGE7646516,,
BDGE5225717,,
BDGE2623575,,
BDGE8298324,,
BDGE8346257,,
BDGE7337798,,
BDGE6815195,,
BDGE5311772,,
BDGE6695525,,
BDGE4311981,,
BDGE3251864,,
BDGE6412388,,
BDGE8363196,,
BDGE4241698,,
BDGE3745384,,
BDGE3711635,,
BDGE6852931,,
BDGE7874878,,
BDGE8562281,,
BDGE9926945,,
BDGE7375347,,
BDGE4852651,,
BDGE4259693,,
BDGE5731699,,
BDGE8273574,,
BDGE8968139,,
BDGE6339233,,
BDGE3798285,,
BDGE5479773,,
BDGE5485237,,
BDGE1436832,,
BDGE6672358,,
BDGE5456367,,
BDGE9571354,,
BDGE5751294,,
BDGE6625583,,
BDGE5889318,,
BDGE6183464,,
BDGE9229811,,
BDGE3471877,,
BDGE8749942,,
BDGE9767557,,
BDGE6774828,,
BDGE7578195,,
BDGE9977159,,
BDGE1963924,,
BDGE3186424,,
BDGE6259292,,
BDGE4573126,,
BDGE3947692,,
BDGE8934214,,
BDGE9962979,,
BDGE5866264,,
BDGE3157864,,
BDGE4613384,,
BDGE5924242,,
BDGE4575139,,
BDGE9611299,,
BDGE7246722,,
BDGE7239368,,
BDGE5228788,,
BDGE3248947,,
BDGE5235828,,
BDGE4863589,,
BDGE3286953,,
BDGE1328681,,
BDGE5683228,,
BDGE4325262,,
BDGE4746354,,
BDGE1413696,,
BDGE9592425,,
BDGE5656681,,
BDGE6677194,,
BDGE1351474,,
BDGE7967839,,
BDGE9697835,,
BDGE4376286,,
BDGE5115739,,
BDGE3611773,,
BDGE9958954,,
BDGE6368959,,
BDGE7111635,,
BDGE1149246,,
BDGE4158244,,
BDGE6751383,,
BDGE1838387,,
BDGE3232132,,
BDGE1892439,,
BDGE9476234,,
BDGE6637642,,
BDGE8143631,,
BDGE7821231,,
BDGE7415997,,
BDGE6397842,,
BDGE3838389,,
BDGE4416972,,
BDGE7768762,,
BDGE5783849,,
BDGE8676488,,
BDGE7659329,,
BDGE8323988,,
BDGE7959217,,
BDGE5665787,,
BDGE9515182,,
BDGE4786495,,
BDGE7914816,,
BDGE8619975,,
BDGE4839991,,
BDGE4128127,,
BDGE3824468,,
BDGE7229752,,
BDGE4288327,,
BDGE2217484,,
BDGE4487555,,
BDGE7347112,,
BDGE7426134,,
BDGE3688698,,
BDGE5163386,,
BDGE2477661,,
BDGE7321117,,
BDGE6312417,,
BDGE2825947,,
BDGE2215789,,
BDGE5436364,,
BDGE6186186,,
BDGE5458818,,
BDGE1111317,,
BDGE8284112,,
BDGE1661326,,
BDGE1222327,,
BDGE4676533,,
BDGE6272362,,
BDGE5983782,,
BDGE4123852,,
BDGE1173459,,
BDGE2277445,,
BDGE2118845,,
BDGE7935637,,
BDGE6891548,,
BDGE1416347,,
BDGE4576277,,
BDGE6423768,,
BDGE6963419,,
BDGE6355289,,
BDGE5559596,,
BDGE1287297,,
BDGE5363725,,
BDGE8512957,,
BDGE7321397,,
BDGE2599363,,
BDGE3886273,,
BDGE9727191,,
BDGE2891691,,
BDGE8648914,,
BDGE5143192,,
BDGE2195161,,
BDGE5971271,,
BDGE4625426,,
BDGE9555176,,
BDGE6746276,,
BDGE5485436,,
BDGE8357257,,
BDGE8911421,,
BDGE6262672,,
BDGE2897326,,
BDGE3446178,,
BDGE8834622,,
BDGE9644283,,
BDGE2813945,,
BDGE7634848,,
BDGE5316372,,
BDGE2849579,,
BDGE8887342,,
BDGE9877283,,
BDGE4664547,,
BDGE2282443,,
BDGE6755357,,
BDGE4652459,,
BDGE7355286,,
BDGE4164138,,
BDGE8737258,,
BDGE7661538,,
BDGE1294651,,
BDGE7934941,,
BDGE4137392,,
BDGE8355496,,
BDGE7726754,,
BDGE5235254,,
BDGE3193229,,
BDGE5395465,,
BDGE3878489,,
BDGE5565974,,
BDGE5491314,,
BDGE5619843,,
BDGE6568497,,
BDGE7564464,,
BDGE5834674,,
BDGE1634758,,
BDGE5289941,,
BDGE4946468,,
BDGE3364132,,
BDGE5567285,,
BDGE7528354,,
BDGE7934264,,
BDGE3646487,,
BDGE7394191,,
BDGE6122582,,
BDGE4299412,,
BDGE7379383,,
BDGE8555187,,
BDGE4677352,,
BDGE4848584,,
BDGE8468868,,
BDGE5279574,,
BDGE5872414,,
BDGE4933114,,
BDGE8198238,,
BDGE4267911,,
BDGE1484125,,
BDGE6198431,,
BDGE8916134,,
BDGE8882511,,
BDGE9956551,,
BDGE1157423,,
BDGE8383579,,
BDGE6945299,,
BDGE1679735,,
BDGE6829543,,
BDGE1578287,,
BDGE1689759,,
BDGE4485626,,
BDGE1836271,,
BDGE7948253,,
BDGE4828217,,
BDGE3944835,,
BDGE6437424,,
BDGE3753286,,
BDGE5683158,,
BDGE1892345,,
BDGE1546641,,
BDGE6155526,,
BDGE1187135,,
BDGE8131569,,
BDGE5712614,,
BDGE7444769,,
BDGE1524847,,
BDGE8689919,,
BDGE7837397,,
BDGE4485415,,
BDGE8249984,,
BDGE3664776,,
BDGE8333114,,
BDGE8243318,,
BDGE1493836,,
BDGE7335894,,
BDGE2766458,,
BDGE7989868,,
BDGE7676781,,
BDGE9195995,,
BDGE8886242,,
BDGE1329347,,
BDGE1197827,,
BDGE4137787,,
BDGE6276146,,
BDGE1335625,,
BDGE8899242,,
BDGE4451651,,
BDGE4925835,,
BDGE6854152,,
BDGE2936917,,
BDGE2195952,,
BDGE7777832,,
BDGE9518555,,
BDGE2536892,,
BDGE8412992,,
BDGE6476235,,
BDGE8238558,,
BDGE6467452,,
BDGE9811326,,
BDGE5394648,,
BDGE2973528,,
BDGE7684173,,
BDGE2949338,,
BDGE1722966,,
BDGE2938449,,
BDGE7253561,,
BDGE1911873,,
BDGE3257768,,
BDGE8514432,,
BDGE2416482,,
BDGE1727895,,
BDGE1424499,,
BDGE4535217,,
BDGE1573385,,
BDGE4841436,,
BDGE7557643,,
BDGE7291462,,
BDGE9821163,,
BDGE8318459,,
BDGE1836255,,
BDGE6182926,,
BDGE6957914,,
BDGE7475711,,
BDGE8244476,,
BDGE7385932,,
BDGE5558523,,
BDGE1682489,,
BDGE4183545,,
BDGE9593919,,
BDGE3597918,,
BDGE9278418,,
BDGE8651382,,
BDGE6927263,,
BDGE6873452,,
BDGE9782791,,
BDGE2849792,,
BDGE8418453,,
BDGE2915658,,
BDGE9377585,,
BDGE5691391,,
BDGE4561214,,
BDGE5174958,,
BDGE4178684,,
BDGE2655914,,
BDGE7162126,,
BDGE1899188,,
BDGE9334297,,
BDGE6798575,,
BDGE5192951,,
BDGE2276532,,
BDGE8827353,,
BDGE3111473,,
BDGE1837587,,
BDGE7453965,,
BDGE9865224,,
BDGE2383176,,
BDGE9669493,,
BDGE5455178,,
BDGE5154928,,
BDGE7785254,,
BDGE1486378,,
BDGE5533352,,
BDGE4693682,,
BDGE8862991,,
BDGE2834198,,
BDGE4651856,,
BDGE9864711,,
BDGE6641717,,
BDGE5538755,,
BDGE4154863,,
BDGE5799297,,
BDGE4138288,,
BDGE3747474,,
BDGE6751859,,
BDGE1761882,,
BDGE2827565,,
BDGE3358877,,
BDGE2871997,,
BDGE1743941,,
BDGE1961929,,
BDGE8712129,,
BDGE6217624,,
BDGE6429927,,
BDGE9652223,,
BDGE3284754,,
BDGE1931511,,
BDGE7583545,,
BDGE4676194,,
BDGE7843155,,
BDGE1226227,,
BDGE7934138,,
BDGE2196637,,
BDGE6949644,,
BDGE6671713,,
BDGE3635758,,
BDGE6987588,,
BDGE1992367,,
BDGE1994599,,
BDGE7258943,,
BDGE1295393,,
BDGE6278259,,
BDGE8174899,,
BDGE6671643,,
BDGE4548727,,
BDGE9581239,,
BDGE3697373,,
BDGE7725796,,
BDGE5719392,,
BDGE7346765,,
BDGE9934117,,
BDGE9853329,,
BDGE3589983,,
BDGE2186625,,
BDGE4264384,,
BDGE1657223,,
BDGE2741774,,
BDGE8226846,,
BDGE3565228,,
BDGE2239137,,
BDGE5591368,,
BDGE4359285,,
BDGE2394661,,
BDGE9611336,,
BDGE5472743,,
BDGE8564128,,
BDGE2439862,,
BDGE9112494,,
BDGE9758938,,
BDGE9674725,,
BDGE2661189,,
BDGE6343192,,
BDGE6697827,,
BDGE9299941,,
BDGE1579766,,
BDGE8259766,,
BDGE3463446,,
BDGE9277133,,
BDGE4596224,,
BDGE7955484,,
BDGE3564136,,
BDGE1185632,,
BDGE5113699,,
BDGE7963354,,
BDGE2845177,,
BDGE8476199,,
BDGE4183817,,
BDGE3779682,,
BDGE8172964,,
BDGE2228989,,
BDGE1521759,,
BDGE3656757,,
BDGE5655222,,
BDGE7343211,,
BDGE6115494,,
BDGE5623287,,
BDGE4291977,,
BDGE9179599,,
BDGE9463343,,
BDGE9595229,,
BDGE3348727,,
BDGE4631577,,
BDGE8573641,,
BDGE4189235,,
BDGE9429955,,
BDGE9111755,,
BDGE9289741,,
BDGE4882146,,
BDGE8927411,,
BDGE7495997,,
BDGE8172147,,
BDGE6863635,,
BDGE1986482,,
BDGE3741385,,
BDGE4965739,,
BDGE8652263,,
BDGE1911859,,
BDGE9426625,,
BDGE6923662,,
BDGE4474581,,
BDGE2722811,,
BDGE5925868,,
BDGE4694982,,
BDGE3465977,,
BDGE2373475,,
BDGE1192496,,
BDGE2847864,,
BDGE1884534,,
BDGE4251787,,
BDGE7537472,,
BDGE8723671,,
BDGE9238619,,
BDGE5677817,,
BDGE1393487,,
BDGE4626641,,
BDGE8257238,,
BDGE8929291,,
BDGE4642289,,
BDGE5789338,,
BDGE8491563,,
BDGE7716775,,
BDGE2746358,,
BDGE2931738,,
BDGE5451442,,
BDGE4186465,,
BDGE5134646,,
BDGE8765467,,
BDGE2269679,,
BDGE8441575,,
BDGE6215929,,
BDGE7723662,,
BDGE7396489,,
BDGE7891233,,
BDGE9318398,,
BDGE7415412,,
BDGE9696145,,
BDGE1523547,,
BDGE7713269,,
BDGE1191171,,
BDGE1934381,,
BDGE9321886,,
BDGE4444612,,
BDGE4685113,,
BDGE9619774,,
BDGE6794937,,
BDGE1365844,,
BDGE8765387,,
BDGE4233329,,
BDGE9727862,,
BDGE5665151,,
BDGE8332874,,
BDGE3112739,,
BDGE1117284,,
BDGE8992396,,
BDGE5471367,,
BDGE8611358,,
BDGE3885623,,
BDGE6446637,,
BDGE4194442,,
BDGE8414979,,
BDGE1793249,,
BDGE1691267,,
BDGE8974621,,
BDGE1765515,,
BDGE3824842,,
BDGE9118969,,
BDGE6185815,,
BDGE8575774,,
BDGE6299385,,
BDGE9276116,,
BDGE1825188,,
BDGE4423588,,
BDGE5865493,,
BDGE2642358,,
BDGE4333877,,
BDGE3626268,,
BDGE2811172,,
BDGE5726981,,
BDGE9914545,,
BDGE2875957,,
BDGE1425429,,
BDGE9431125,,
BDGE3161936,,
BDGE3391861,,
BDGE6131591,,
BDGE8376571,,
BDGE8264793,,
BDGE9546957,,
BDGE4574629,,
BDGE2786611,,
BDGE2133698,,
BDGE8474911,,
BDGE6378224,,
BDGE3996661,,
BDGE4493438,,
BDGE4953193,,
BDGE2394719,,
BDGE8283388,,
BDGE7674245,,
BDGE4932434,,
BDGE8482454,,
BDGE3444818,,
BDGE2448142,,
BDGE1796558,,
BDGE7458341,,
BDGE2127812,,
BDGE2933843,,
BDGE3122115,,
BDGE8363332,,
BDGE8166547,,
BDGE7894455,,
BDGE7714922,,
BDGE2152873,,
BDGE7974231,,
BDGE9781113,,
BDGE4637194,,
BDGE5926735,,
BDGE6967764,,
BDGE1636476,,
BDGE4313659,,
BDGE8322534,,
BDGE7476446,,
BDGE9331799,,
BDGE5141459,,
BDGE2176737,,
BDGE3562152,,
BDGE5126929,,
BDGE7438469,,
BDGE8399333,,
BDGE9916911,,
BDGE3551899,,
BDGE3815169,,
BDGE7364145,,
BDGE5865722,,
BDGE8759115,,
BDGE5272922,,
BDGE5266945,,
BDGE7922411,,
BDGE5178861,,
BDGE2319548,,
BDGE3576957,,
BDGE8563783,,
BDGE2625369,,
BDGE5638199,,
BDGE9133551,,
BDGE5365479,,
BDGE8835396,,
BDGE6273328,,
BDGE2882934,,
BDGE7288363,,
BDGE3958223,,
BDGE4625991,,
BDGE1279684,,
BDGE2517354,,
BDGE1847747,,
BDGE8759936,,
BDGE7632693,,
BDGE3255983,,
BDGE8631452,,
BDGE7562952,,
BDGE1784582,,
BDGE8574991,,
BDGE8243435,,
BDGE8449555,,
BDGE5286211,,
BDGE9271646,,
BDGE6162253,,
BDGE3176287,,
BDGE1317349,,
BDGE8922352,,
BDGE2861281,,
BDGE7549513,,
BDGE9548547,,
BDGE5727227,,
BDGE5789195,,
BDGE8586929,,
BDGE9677438,,
BDGE7932776,,
BDGE3283915,,
BDGE7924265,,
BDGE5963693,,
BDGE4663833,,
BDGE4546121,,
BDGE5638411,,
BDGE5777352,,
BDGE2551798,,
BDGE3417559,,
BDGE9376845,,
BDGE3651764,,
BDGE8554885,,
BDGE4821576,,
BDGE1449741,,
BDGE4698977,,
BDGE8265873,,
BDGE5688282,,
BDGE2974843,,
BDGE5969667,,
BDGE7776959,,
BDGE3487652,,
BDGE6883985,,
BDGE8681516,,
BDGE8228413,,
BDGE6765345,,
BDGE1569894,,
BDGE6941776,,
BDGE9813148,,
BDGE2717666,,
BDGE1737598,,
BDGE1454449,,
BDGE1942516,,
BDGE4373326,,
BDGE1265655,,
BDGE5382496,,
BDGE1545852,,
BDGE2787968,,
BDGE8283167,,
BDGE8329434,,
BDGE7392533,,
BDGE4629694,,
BDGE5742526,,
BDGE4724226,,
BDGE7161848,,
BDGE8288176,,
BDGE9799719,,
BDGE6122172,,
BDGE3955782,,
BDGE5937815,,
BDGE2932343,,
BDGE3754647,,
BDGE5954541,,
BDGE4745974,,
BDGE2227456,,
BDGE3118726,,
BDGE6729994,,
BDGE3955494,,
BDGE8195413,,
BDGE2317516,,
BDGE5718423,,
BDGE3783734,,
BDGE6764167,,
BDGE6821338,,
BDGE7924342,,
BDGE5813277,,
BDGE6169881,,
BDGE4172919,,
BDGE5922913,,
BDGE2834284,,
BDGE9727527,,
BDGE8488633,,
BDGE9598853,,
BDGE6717512,,
BDGE7574535,,
BDGE1883325,,
BDGE4384494,,
BDGE3261997,,
BDGE6314876,,
BDGE8813747,,
BDGE9121695,,
BDGE8155727,,
BDGE2934681,,
BDGE6298266,,
BDGE8643154,,
BDGE1754266,,
BDGE8757417,,
BDGE9227747,,
BDGE2393242,,
BDGE3323983,,
BDGE2994136,,
BDGE8742296,,
BDGE1615234,,
BDGE8196363,,
BDGE8336532,,
BDGE9587351,,
BDGE8523325,,
BDGE1226597,,
BDGE3142145,,
BDGE2719973,,
BDGE9168418,,
BDGE8812633,,
BDGE5391446,,
BDGE7279152,,
BDGE9188896,,
BDGE6572565,,
BDGE6345597,,
BDGE3769291,,
BDGE8778988,,
BDGE4682972,,
BDGE3962286,,
BDGE6995782,,
BDGE8668876,,
BDGE4687913,,
BDGE9496261,,
BDGE5781424,,
BDGE5778125,,
BDGE1393664,,
BDGE9885631,,
BDGE6216822,,
BDGE2475358,,
BDGE5636317,,
BDGE4529915,,
BDGE2719436,,
BDGE2243998,,
BDGE2235473,,
BDGE4649693,,
BDGE1399641,,
BDGE2796562,,
BDGE7955521,,
BDGE1515757,,
BDGE8657897,,
BDGE7994921,,
BDGE5854642,,
BDGE7648143,,
BDGE7326841,,
BDGE1563181,,
BDGE4152652,,
BDGE7566993,,
BDGE7951586,,
BDGE8419958,,
BDGE9736361,,
BDGE1826562,,
BDGE4627154,,
BDGE4524239,,
BDGE5634447,,
BDGE6842775,,
BDGE7531998,,
BDGE1138137,,
BDGE9647789,,
BDGE3488537,,
BDGE2734483,,
BDGE9475428,,
BDGE5445882,,
BDGE6345519,,
BDGE5761161,,
BDGE2341533,,
BDGE6741633,,
BDGE2561576,,
BDGE5392629,,
BDGE6723453,,
BDGE4533215,,
BDGE7821244,,
BDGE2585615,,
BDGE7237393,,
BDGE4698977,,
BDGE3795478,,
BDGE7536791,,
BDGE2327851,,
BDGE6671694,,
BDGE6629849,,
BDGE8575154,,
BDGE8239552,,
BDGE6248362,,
BDGE4128627,,
BDGE8238292,,
BDGE1667926,,
BDGE9359666,,
BDGE5677349,,
BDGE6217662,,
BDGE9258447,,
BDGE7399647,,
BDGE5623943,,
BDGE9629547,,
BDGE8651724,,
BDGE9614857,,
BDGE5472181,,
BDGE6321117,,
BDGE6984817,,
BDGE1445428,,
BDGE2765743,,
BDGE7269774,,
BDGE1351758,,
BDGE4516331,,
BDGE9611763,,
BDGE3659183,,
BDGE8948771,,
BDGE6433179,,
BDGE8381673,,
BDGE5694796,,
BDGE6754496,,
BDGE4675932,,
BDGE1156484,,
BDGE3586823,,
BDGE4114455,,
BDGE5566552,,
BDGE8315982,,
BDGE8659891,,
BDGE3388228,,
BDGE6313257,,
BDGE4134631,,
BDGE3489614,,
BDGE5276424,,
BDGE9418473,,
BDGE1862461,,
BDGE5158569,,
BDGE6895684,,
BDGE9448165,,
BDGE2697162,,
BDGE9882768,,
BDGE7614223,,
BDGE9867675,,
BDGE7471146,,
BDGE8327589,,
BDGE1835626,,
BDGE7976565,,
BDGE6246132,,
BDGE7483531,,
BDGE7688412,,
BDGE7394973,,
BDGE5376215,,
BDGE2343265,,
BDGE6524527,,
BDGE8783496,,
BDGE7135255,,
BDGE1675373,,
BDGE8476359,,
BDGE7429427,,
BDGE3277563,,
BDGE8734663,,
BDGE4491454,,
BDGE2728791,,
BDGE1155645,,
BDGE9193549,,
BDGE4783386,,
BDGE6913582,,
BDGE4368218,,
BDGE6788856,,
BDGE8626298,,
BDGE8515514,,
BDGE8427634,,
BDGE1678671,,
BDGE9162992,,
BDGE3967496,,
BDGE2831611,,
BDGE8231624,,
BDGE5687459,,
BDGE2418293,,
BDGE1665533,,
BDGE4647584,,
BDGE3437731,,
BDGE3878213,,
BDGE6768915,,
BDGE3192577,,
BDGE7295584,,
BDGE8223328,,
BDGE8643938,,
BDGE6542666,,
BDGE9883842,,
BDGE7656689,,
BDGE3942129,,
BDGE2183829,,
BDGE5543591,,
BDGE2492579,,
BDGE9669981,,
BDGE7967615,,
BDGE2692937,,
BDGE1231356,,
BDGE7393383,,
BDGE6156856,,
BDGE6365875,,
BDGE1798441,,
BDGE8881362,,
BDGE2426141,,
BDGE2614183,,
BDGE1544969,,
BDGE2583844,,
BDGE3973818,,
BDGE6156873,,
BDGE8691571,,
BDGE9988584,,
BDGE8966435,,
BDGE9354818,,
BDGE8638644,,
BDGE8171896,,
BDGE1567984,,
BDGE7195921,,
BDGE2747244,,
BDGE7197875,,
BDGE1158942,,
BDGE4868553,,
BDGE5134792,,
BDGE1748463,,
BDGE2145669,,
BDGE9291228,,
BDGE7488133,,
BDGE3962799,,
BDGE4989745,,
BDGE7518278,,
BDGE5826579,,
BDGE5483897,,
BDGE4188529,,
BDGE4226431,,
BDGE6499347,,
BDGE8412184,,
BDGE6542326,,
BDGE1395626,,
BDGE7114936,,
BDGE2148723,,
BDGE7951419,,
BDGE7981394,,
BDGE5143626,,
BDGE3384722,,
BDGE8268158,,
BDGE7875627,,
BDGE3845259,,
BDGE5262872,,
BDGE8137275,,
BDGE6756497,,
BDGE8951277,,
BDGE1922642,,
BDGE3957731,,
BDGE3779237,,
BDGE6933572,,
BDGE7876314,,
BDGE8479431,,
BDGE4274396,,
BDGE6728758,,
BDGE2381672,,
BDGE7529611,,
BDGE8615458,,
BDGE1295148,,
BDGE2183837,,
BDGE2492379,,
BDGE7815488,,
BDGE4485774,,
BDGE5967571,,
BDGE2286497,,
BDGE8686698,,
BDGE6299791,,
BDGE1571549,,
BDGE9518112,,
BDGE6444332,,
BDGE8263666,,
BDGE9638722,,
BDGE1551698,,
BDGE1354326,,
BDGE7845319,,
BDGE5257787,,
BDGE8955354,,
BDGE4729265,,
BDGE4277932,,
BDGE3643655,,
BDGE5234962,,
BDGE6865368,,
BDGE3832161,,
BDGE1914678,,
BDGE4271859,,
BDGE7332719,,
BDGE2389666,,
BDGE8381318,,
BDGE5926227,,
BDGE1966892,,
BDGE5448786,,
BDGE4631349,,
BDGE9933228,,
BDGE9627968,,
BDGE7211944,,
BDGE1824928,,
BDGE8264719,,
BDGE6945818,,
BDGE5137447,,
BDGE1949755,,
BDGE2371869,,
BDGE6363784,,
BDGE4853357,,
BDGE8421415,,
BDGE6977851,,
BDGE1975698,,
BDGE3329447,,
BDGE6259525,,
BDGE2421839,,
BDGE2112684,,
BDGE7855213,,
BDGE8534189,,
BDGE5489879,,
BDGE4893546,,
BDGE4644681,,
BDGE1565577,,
BDGE8135796,,
BDGE5326492,,
BDGE7264531,,
BDGE5255961,,
BDGE3524852,,
BDGE8328469,,
BDGE4527626,,
BDGE9895356,,
BDGE8927474,,
BDGE1698963,,
BDGE4723362,,
BDGE3323675,,
BDGE5987516,,
BDGE6883552,,
BDGE8135319,,
BDGE5491329,,
BDGE1142741,,
BDGE5785292,,
BDGE4245129,,
BDGE1941286,,
BDGE6784427,,
BDGE1997993,,
BDGE8822448,,
BDGE2193443,,
BDGE8143977,,
BDGE4682963,,
BDGE6181993,,
BDGE7693784,,
BDGE9781297,,
BDGE2131648,,
BDGE4272671,,
BDGE1535189,,
BDGE8768669,,
BDGE2224193,,
BDGE6785877,,
BDGE9213415,,
BDGE8642163,,
BDGE8712345,,
BDGE9681828,,
BDGE5344481,,
BDGE9419664,,
BDGE7869588,,
BDGE9181979,,
BDGE4273483,,
BDGE3836732,,
BDGE4414646,,
BDGE4614493,,
BDGE5748883,,
